path,label,code,bbox
./data/hyper-kvasir/segmented-images/images,polyp,51e7e74f-bfd1-4ef8-b0b8-79a83da5381e,"[116, 286, 287, 382]"
./data/hyper-kvasir/segmented-images/images,polyp,25302157-fdd2-4401-a3c7-a31c34f2b928,"[214, 353, 410, 509]"
./data/kvasir-instrument/images,instrument,ckcvuyfaj000e3b5ypsxkel75,"[0, 506, 376, 658]"
./data/hyper-kvasir/segmented-images/images,polyp,c1f938cc-d902-4ced-bbb5-fcdf3eb991d3,"[19, 490, 163, 465]"
./data/hyper-kvasir/segmented-images/images,polyp,15344e66-9bdb-4698-bd3e-de5de654c949,"[204, 452, 92, 302]"
./data/hyper-kvasir/segmented-images/images,polyp,a3fe30c4-ad56-4ee3-8c0e-54d039764a93,"[122, 343, 307, 503]"
./data/hyper-kvasir/segmented-images/images,polyp,1ee5cb1d-1908-44d7-9863-15d86a9b2ce5,"[229, 499, 230, 465]"
./data/kvasir-instrument/images,instrument,ckcuau0r900023b5y0s8h6sqf,"[342, 562, 435, 635]"
./data/kvasir-instrument/images,instrument,ckcvwr58i001e3b5yg3jnz18l,"[339, 566, 40, 198]"
./data/kvasir-instrument/images,instrument,ckd4kcz9m000e3b5y4maj6x0l,"[12, 364, 48, 184]"
./data/kvasir-instrument/images,instrument,ckcu9ksoq00093b5ylw5wwfr2,"[571, 950, 0, 380]"
./data/hyper-kvasir/segmented-images/images,polyp,b93ca6a1-42f9-4dec-8bed-ee40b92e7813,"[21, 531, 51, 620]"
./data/hyper-kvasir/segmented-images/images,polyp,65c26c87-2c32-4aa3-9a64-33ac08c90245,"[175, 443, 310, 515]"
./data/kvasir-instrument/images,instrument,ckcvwcfvz000w3b5y6kp4wnjg,"[0, 596, 560, 847]"
./data/hyper-kvasir/segmented-images/images,polyp,0d622b13-8a9e-4599-9ea5-f8c4a83f50ca,"[179, 528, 81, 385]"
./data/kvasir-instrument/images,instrument,ckcuhhwdt00163b5yecay6tk1,"[392, 548, 308, 467]"
./data/hyper-kvasir/segmented-images/images,polyp,aad08a6b-c8ec-4388-a543-00d550315c1d,"[15, 366, 206, 526]"
./data/kvasir-instrument/images,instrument,ckd4goa09000g3b5ym2g6nixv,"[31, 358, 44, 291]"
./data/hyper-kvasir/segmented-images/images,polyp,4604cf0d-7992-48a4-baba-51768bcf0469,"[140, 186, 373, 428]"
./data/hyper-kvasir/segmented-images/images,polyp,98d1679d-ff59-4aad-9f69-2e1780de7de6,"[59, 367, 0, 169]"
./data/kvasir-instrument/images,instrument,ckcx93mg8000t3b5y1s4vollg,"[0, 500, 599, 902]"
./data/hyper-kvasir/segmented-images/images,polyp,329f1ad6-1409-46f6-8dc0-9210c9cbc889,"[174, 525, 12, 355]"
./data/hyper-kvasir/segmented-images/images,polyp,8de07b15-b8f8-457b-af13-6977b2f9e349,"[226, 389, 372, 607]"
./data/hyper-kvasir/segmented-images/images,polyp,2f022888-753e-45e3-88ba-ab9dc9385ab6,"[85, 200, 267, 385]"
./data/hyper-kvasir/segmented-images/images,polyp,caeb7ce0-a1f5-4454-be1a-5980f23bd8dc,"[111, 396, 421, 540]"
./data/hyper-kvasir/segmented-images/images,polyp,7128e1ae-61e8-4183-9b53-2058c7ce1856,"[0, 528, 86, 496]"
./data/kvasir-instrument/images,instrument,ckcxct8oj000k3b5y9iwia72h,"[376, 555, 387, 613]"
./data/kvasir-instrument/images,instrument,ckd03m0gw001j3b5y1e0yluzf,"[70, 419, 482, 662]"
./data/hyper-kvasir/segmented-images/images,polyp,4604cf0d-7992-48a4-baba-51768bcf0469,"[122, 157, 238, 270]"
./data/kvasir-instrument/images,instrument,ckd03in4g001d3b5yngyc734r,"[26, 318, 396, 524]"
./data/kvasir-instrument/images,instrument,ckd04za8c000p3b5y7x60pshp,"[24, 416, 428, 721]"
./data/kvasir-instrument/images,instrument,ckcud94xp000h3b5yael7l26v,"[285, 529, 358, 595]"
./data/hyper-kvasir/segmented-images/images,polyp,d3f6a0ed-b73b-4ab8-9684-22390e002724,"[0, 330, 90, 428]"
./data/hyper-kvasir/segmented-images/images,polyp,c8ab7f47-024a-4306-a72c-15162a0c405f,"[20, 173, 214, 409]"
./data/hyper-kvasir/segmented-images/images,polyp,d095e613-600f-40d3-a2c3-aa3f68a33042,"[68, 384, 166, 477]"
./data/kvasir-instrument/images,instrument,ckcxb6cne000x3b5ynaznq58f,"[0, 479, 651, 890]"
./data/hyper-kvasir/segmented-images/images,polyp,2f13d458-32fe-4671-9420-b24fc079baee,"[293, 478, 359, 538]"
./data/kvasir-instrument/images,instrument,ckd4dgxhm000p3b5yva80nj7l,"[25, 429, 85, 528]"
./data/hyper-kvasir/segmented-images/images,polyp,dadf0206-bd63-4e30-836a-1c5238d57b99,"[45, 530, 31, 450]"
./data/hyper-kvasir/segmented-images/images,polyp,3d9e2d70-1d14-4e08-8a6e-e7b219fb615f,"[204, 530, 51, 364]"
./data/hyper-kvasir/segmented-images/images,polyp,b568c5f4-0fa9-4c22-ab55-ee100ac5cbab,"[159, 477, 137, 443]"
./data/kvasir-instrument/images,instrument,ckd04dxbe00013b5yaenmt1ih,"[17, 199, 243, 351]"
./data/hyper-kvasir/segmented-images/images,polyp,9de8b3c2-5588-49d4-a2c5-508d28e59c15,"[332, 478, 217, 435]"
./data/hyper-kvasir/segmented-images/images,polyp,8fc70ff3-f538-49ab-b153-e3315e11c913,"[53, 315, 55, 201]"
./data/hyper-kvasir/segmented-images/images,polyp,6d4e71de-b914-4c3b-9ef8-515d2a301948,"[63, 129, 187, 230]"
./data/kvasir-instrument/images,instrument,ckd4jnoxg001g3b5y1fnq6ytr,"[21, 223, 199, 299]"
./data/hyper-kvasir/segmented-images/images,polyp,ce3821d7-b3d6-488b-871f-f0bce9f95b73,"[55, 528, 234, 572]"
./data/kvasir-instrument/images,instrument,ckcx9ex18001e3b5y1tyxdnzw,"[0, 386, 748, 1159]"
./data/kvasir-instrument/images,instrument,ckd03dpao00153b5y0c52nro9,"[27, 351, 79, 719]"
./data/kvasir-instrument/images,instrument,ckcxckdkx00053b5y4iucseyu,"[73, 796, 764, 1250]"
./data/kvasir-instrument/images,instrument,ckcxb1sp9000o3b5ygty1w643,"[428, 556, 416, 576]"
./data/hyper-kvasir/segmented-images/images,polyp,f586fb7b-7b28-4bb0-b5ea-9ef404053df4,"[0, 530, 0, 570]"
./data/kvasir-instrument/images,instrument,ckcvurenr00043b5y6jmw27ds,"[349, 555, 363, 576]"
./data/hyper-kvasir/segmented-images/images,polyp,8e976a67-ec7c-4917-84c9-24d5d50a6d13,"[97, 238, 179, 356]"
./data/kvasir-instrument/images,instrument,ckcu8w7vy00023b5y3vt2wczx,"[433, 556, 429, 579]"
./data/kvasir-instrument/images,instrument,ckd4h5rhb00123b5yo1tra8q5,"[24, 398, 84, 367]"
./data/kvasir-instrument/images,instrument,ckcxb70bd000z3b5yqpng1jrs,"[0, 504, 676, 911]"
./data/hyper-kvasir/segmented-images/images,polyp,77483b7d-b05c-4977-87ac-d644451465d1,"[240, 547, 221, 572]"
./data/kvasir-instrument/images,instrument,ckd083zay000e3b5yn31w6f52,"[26, 452, 121, 259]"
./data/kvasir-instrument/images,instrument,ckd013m8y000n3b5yp43qd8je,"[20, 375, 304, 482]"
./data/hyper-kvasir/segmented-images/images,polyp,9564fe16-484f-4af2-b61f-22bf6e01fa8c,"[237, 389, 128, 252]"
./data/hyper-kvasir/segmented-images/images,polyp,9e9dab54-5a33-4225-bbf2-e1af57d7b58c,"[88, 266, 160, 363]"
./data/hyper-kvasir/segmented-images/images,polyp,2b50210d-9310-428b-8297-e2c8a077e3af,"[23, 398, 241, 563]"
./data/hyper-kvasir/segmented-images/images,polyp,f64f91d4-7db3-4f55-a32c-42fac9e8c171,"[139, 497, 218, 523]"
./data/kvasir-instrument/images,instrument,ckd03e86w00163b5yuevsejmq,"[25, 364, 282, 445]"
./data/hyper-kvasir/segmented-images/images,polyp,30a1db27-fd03-4e26-b11c-962e67f82d46,"[0, 221, 177, 421]"
./data/hyper-kvasir/segmented-images/images,polyp,d533d8bf-ef8a-44fe-90bd-a7e07df68107,"[100, 262, 349, 509]"
./data/kvasir-instrument/images,instrument,ckcu9zqev000p3b5ylwdnm6e8,"[320, 530, 305, 537]"
./data/kvasir-instrument/images,instrument,ckd082muy000c3b5y0umyv3re,"[26, 389, 371, 720]"
./data/kvasir-instrument/images,instrument,ckd088s6p000l3b5yavygz1ob,"[25, 310, 290, 461]"
./data/kvasir-instrument/images,instrument,ckcude7ho000o3b5ytoe12oms,"[427, 557, 428, 600]"
./data/hyper-kvasir/segmented-images/images,polyp,dfca946d-6908-4c89-bbe9-9a8f255da317,"[148, 318, 241, 395]"
./data/kvasir-instrument/images,instrument,ckd04vbx1000l3b5yflcq3rg4,"[21, 395, 45, 517]"
./data/hyper-kvasir/segmented-images/images,polyp,f0600147-896d-40d7-ab6d-4ad6936faec7,"[8, 274, 259, 441]"
./data/kvasir-instrument/images,instrument,ckcvuz4ud000f3b5ym39c4d70,"[0, 647, 559, 867]"
./data/hyper-kvasir/segmented-images/images,polyp,8e5413f7-493c-4ffa-9983-79fbc3bb374e,"[60, 528, 133, 421]"
./data/hyper-kvasir/segmented-images/images,polyp,7151605a-00a1-4f53-9515-860dbdfadc01,"[51, 208, 102, 256]"
./data/hyper-kvasir/segmented-images/images,polyp,a8105310-738e-4eef-ac6c-f17adb93205e,"[126, 350, 287, 529]"
./data/hyper-kvasir/segmented-images/images,polyp,734da276-64da-405a-9f49-efcfa361d33e,"[9, 225, 235, 392]"
./data/hyper-kvasir/segmented-images/images,polyp,9580c55e-af74-4a22-9fa5-cdb3671717b6,"[273, 483, 284, 511]"
./data/kvasir-instrument/images,instrument,ckcvw5143000k3b5yksrbsjrn,"[405, 557, 405, 533]"
./data/kvasir-instrument/images,instrument,ckd0aehjh00083b5yo1shc1vy,"[22, 297, 97, 464]"
./data/hyper-kvasir/segmented-images/images,polyp,203837d7-4e54-402e-8222-5d7d60adf53a,"[120, 478, 278, 510]"
./data/hyper-kvasir/segmented-images/images,polyp,ea271178-c68a-4620-89bb-e9566c86a015,"[198, 323, 188, 343]"
./data/hyper-kvasir/segmented-images/images,polyp,90d5962a-fb33-4dfc-b477-9d2142d3e4f9,"[79, 358, 345, 532]"
./data/kvasir-instrument/images,instrument,ckcu9ejjf00053b5y4mf7bilw,"[17, 499, 43, 325]"
./data/hyper-kvasir/segmented-images/images,polyp,b90b4be4-3c67-45e3-9bf5-c42190b0aa46,"[84, 242, 321, 498]"
./data/kvasir-instrument/images,instrument,ckcu9newl000c3b5ynkam0whb,"[406, 562, 456, 603]"
./data/hyper-kvasir/segmented-images/images,polyp,aaf3371e-f284-401c-8f6f-51b8b0160956,"[43, 397, 169, 460]"
./data/kvasir-instrument/images,instrument,ckd095ucn00053b5y8jt0fkbt,"[12, 399, 168, 315]"
./data/hyper-kvasir/segmented-images/images,polyp,33c053f1-0bac-4c12-a2cd-19bc62404d00,"[274, 477, 394, 528]"
./data/hyper-kvasir/segmented-images/images,polyp,edc5abe4-8f92-449a-866d-535c3066a5c4,"[140, 295, 355, 555]"
./data/hyper-kvasir/segmented-images/images,polyp,f46fa196-f9a6-4fea-a730-db130e98a37e,"[152, 259, 337, 446]"
./data/hyper-kvasir/segmented-images/images,polyp,464ade26-e2d8-45da-b92a-856e7d8bd398,"[103, 314, 244, 466]"
./data/kvasir-instrument/images,instrument,ckd0995fe00093b5yzebk675a,"[403, 454, 290, 336]"
./data/hyper-kvasir/segmented-images/images,polyp,db380bd8-2e45-48dc-9643-ac18c7c4b4f6,"[376, 547, 201, 469]"
./data/hyper-kvasir/segmented-images/images,polyp,57d5d73c-7cb3-488d-8bbd-b0be40dae539,"[0, 112, 303, 465]"
./data/kvasir-instrument/images,instrument,ckcx95rok000y3b5ybue8pi3z,"[0, 687, 37, 546]"
./data/hyper-kvasir/segmented-images/images,polyp,2d8b35e2-06c8-4d23-89dd-b97d1ab9283d,"[101, 197, 462, 521]"
./data/hyper-kvasir/segmented-images/images,polyp,d15be921-c1e7-4d37-a418-011903983632,"[329, 506, 385, 523]"
./data/kvasir-instrument/images,instrument,ckcuhpvhr001j3b5yqyfd5tk6,"[198, 421, 303, 529]"
./data/hyper-kvasir/segmented-images/images,polyp,f9940695-cf2b-4c76-96e3-d6c55b8c9e12,"[71, 221, 131, 306]"
./data/kvasir-instrument/images,instrument,ckcx94vms000w3b5y3eoh454p,"[413, 475, 309, 422]"
./data/hyper-kvasir/segmented-images/images,polyp,43e446e5-bb0b-4263-b89b-1d0f4a638664,"[158, 432, 190, 530]"
./data/hyper-kvasir/segmented-images/images,polyp,f3de4aed-4a96-4767-953b-c392baf55ad5,"[146, 427, 159, 443]"
./data/kvasir-instrument/images,instrument,ckd4gybt5000t3b5yhcxxfo78,"[21, 489, 46, 347]"
./data/kvasir-instrument/images,instrument,ckd4ihrtz00063b5yvq9rxx75,"[25, 336, 161, 636]"
./data/hyper-kvasir/segmented-images/images,polyp,605b01a7-9e3f-4b03-8ac1-43fe627c4c82,"[114, 258, 178, 318]"
./data/kvasir-instrument/images,instrument,ckcx3pkks00073b5yakjjf82p,"[463, 563, 417, 548]"
./data/kvasir-instrument/images,instrument,ckcx956ii000x3b5y7npul5kn,"[415, 564, 394, 519]"
./data/hyper-kvasir/segmented-images/images,polyp,038d119f-85bf-4f42-897b-677eb1450b94,"[71, 445, 133, 480]"
./data/kvasir-instrument/images,instrument,ckcvutszb00083b5yrabpseel,"[352, 557, 404, 599]"
./data/hyper-kvasir/segmented-images/images,polyp,b9613c4d-f5db-42c2-9563-4a6287f946b2,"[183, 486, 252, 466]"
./data/hyper-kvasir/segmented-images/images,polyp,74138051-ac26-41c5-9bb9-c174f97c8434,"[82, 337, 131, 223]"
./data/hyper-kvasir/segmented-images/images,polyp,01dbf397-c0fc-40e7-9b04-86de70781c9a,"[312, 531, 80, 375]"
./data/hyper-kvasir/segmented-images/images,polyp,f115976f-760a-446d-bbd0-b8f3c0011537,"[163, 333, 48, 278]"
./data/hyper-kvasir/segmented-images/images,polyp,350107cd-232f-46c7-9751-07178a0d4f49,"[252, 446, 121, 340]"
./data/hyper-kvasir/segmented-images/images,polyp,0603cd1e-53bf-43d7-8a74-d424ff6a6bb2,"[346, 492, 194, 371]"
./data/hyper-kvasir/segmented-images/images,polyp,4ec1b884-d95f-46b2-b873-6edd6734c4cd,"[132, 531, 59, 557]"
./data/kvasir-instrument/images,instrument,ckd099ktw000a3b5y9yljn7ke,"[25, 331, 83, 312]"
./data/kvasir-instrument/images,instrument,ckcvuoode00003b5yodnueymo,"[12, 215, 336, 489]"
./data/hyper-kvasir/segmented-images/images,polyp,245cc5e8-3773-4da3-a5ed-eba72af53b2a,"[300, 401, 177, 308]"
./data/kvasir-instrument/images,instrument,ckcx9ahso00163b5y4yv13brr,"[0, 622, 187, 596]"
./data/kvasir-instrument/images,instrument,ckd4k54t100043b5yaed05vkq,"[22, 186, 243, 348]"
./data/hyper-kvasir/segmented-images/images,polyp,843a247c-c448-4559-b56c-7658781e6a01,"[0, 362, 213, 545]"
./data/hyper-kvasir/segmented-images/images,polyp,1e6be756-afcc-4b0b-94e1-4f79759a7ddd,"[145, 335, 321, 521]"
./data/hyper-kvasir/segmented-images/images,polyp,e1bb551f-2951-4a4b-b89f-27d0acc91f68,"[163, 348, 266, 450]"
./data/kvasir-instrument/images,instrument,ckcuhathy000y3b5yztf7bt9k,"[370, 530, 385, 562]"
./data/hyper-kvasir/segmented-images/images,polyp,4cf65c05-5568-463f-aa07-7ad9bd4a1216,"[245, 395, 354, 458]"
./data/hyper-kvasir/segmented-images/images,polyp,46d0232d-3012-4d8b-b220-10d5070bd3fa,"[108, 530, 24, 424]"
./data/hyper-kvasir/segmented-images/images,polyp,df3bcab2-a949-4204-9174-a2285471d80f,"[168, 369, 64, 375]"
./data/hyper-kvasir/segmented-images/images,polyp,7f2c3562-6849-486e-87de-26723b152c07,"[251, 384, 11, 122]"
./data/hyper-kvasir/segmented-images/images,polyp,3c8759dd-e2a6-47b5-bd02-ddcbccd85d7d,"[199, 291, 191, 356]"
./data/kvasir-instrument/images,instrument,ckcuag8sn00103b5yv4yglb5m,"[293, 521, 66, 391]"
./data/hyper-kvasir/segmented-images/images,polyp,d1d7d85e-17ba-4afb-ba2b-ba33cf907fe1,"[125, 547, 197, 626]"
./data/kvasir-instrument/images,instrument,ckcuayckt00053b5yvkvaqpgp,"[366, 557, 396, 600]"
./data/hyper-kvasir/segmented-images/images,polyp,e1a47a88-427c-41f6-9dcd-4e94205aca85,"[116, 341, 52, 258]"
./data/hyper-kvasir/segmented-images/images,polyp,962dd124-11c1-49a0-b2b0-d88105298acc,"[0, 262, 294, 530]"
./data/hyper-kvasir/segmented-images/images,polyp,89a2ac96-a880-46bc-943c-66c0a18cd47f,"[340, 531, 251, 478]"
./data/kvasir-instrument/images,instrument,ckd4iebll00033b5yts7hmhlg,"[25, 386, 423, 718]"
./data/kvasir-instrument/images,instrument,ckcx9oyuo001w3b5yidtxq987,"[446, 556, 478, 604]"
./data/hyper-kvasir/segmented-images/images,polyp,c9d308b5-41a2-47eb-9d92-2816658eaf29,"[28, 358, 173, 400]"
./data/hyper-kvasir/segmented-images/images,polyp,38591735-1d34-4f14-b900-10f889d3f0f4,"[94, 425, 272, 559]"
./data/hyper-kvasir/segmented-images/images,polyp,3b89e1a9-b7c5-4a26-811e-1884ee83967c,"[130, 414, 350, 565]"
./data/hyper-kvasir/segmented-images/images,polyp,251ee5fb-8d1b-4bbb-b4e8-47e0e1f28983,"[21, 215, 344, 563]"
./data/hyper-kvasir/segmented-images/images,polyp,403031dd-0e1a-47e3-aeb9-b1f366dfba8f,"[49, 460, 169, 524]"
./data/hyper-kvasir/segmented-images/images,polyp,ee9ce607-fc34-49f3-a5c8-50d2f43e8955,"[286, 531, 298, 599]"
./data/hyper-kvasir/segmented-images/images,polyp,0e5863b8-6416-4b57-b926-696e0bbe84d6,"[182, 372, 120, 271]"
./data/hyper-kvasir/segmented-images/images,polyp,aadb5eef-41dc-44d9-82dd-1b750ac506f1,"[66, 329, 164, 394]"
./data/hyper-kvasir/segmented-images/images,polyp,ff750221-36bc-44b6-9b73-2657debf4baa,"[131, 399, 163, 396]"
./data/kvasir-instrument/images,instrument,ckcvw5jbu000l3b5ycf8ng1p1,"[673, 1015, 660, 959]"
./data/hyper-kvasir/segmented-images/images,polyp,647a271b-773f-4c3b-8768-bd4cbc824c27,"[120, 439, 192, 569]"
./data/kvasir-instrument/images,instrument,ckd4jmsy5001f3b5y6wg7kdh5,"[21, 385, 45, 200]"
./data/hyper-kvasir/segmented-images/images,polyp,4604cf0d-7992-48a4-baba-51768bcf0469,"[235, 307, 456, 513]"
./data/kvasir-instrument/images,instrument,ckcx9bi1200183b5yob0i7g5w,"[132, 814, 810, 1256]"
./data/hyper-kvasir/segmented-images/images,polyp,01503109-d81f-404e-a919-31de1aceb6b9,"[99, 244, 144, 300]"
./data/hyper-kvasir/segmented-images/images,polyp,28c06ab1-bbe2-475c-89a3-7d62e36163c8,"[223, 467, 211, 469]"
./data/hyper-kvasir/segmented-images/images,polyp,112df579-18d6-4841-8899-9f3c8b0637cb,"[19, 529, 97, 563]"
./data/hyper-kvasir/segmented-images/images,polyp,cb5d75c8-a6c5-430c-95be-1c6934654263,"[184, 433, 107, 462]"
./data/kvasir-instrument/images,instrument,ckcxb8tde00133b5y3rtyam5m,"[0, 466, 465, 721]"
./data/hyper-kvasir/segmented-images/images,polyp,c012f47b-9329-43a9-9537-d2ff75ecaee6,"[201, 530, 5, 339]"
./data/kvasir-instrument/images,instrument,ckcx9uxfy00283b5y08ss3vtr,"[403, 567, 394, 516]"
./data/hyper-kvasir/segmented-images/images,polyp,a571736b-eceb-46bd-9c0a-346cd18f469e,"[92, 489, 30, 435]"
./data/hyper-kvasir/segmented-images/images,polyp,d646c5b1-7bbe-4bf6-82b0-10a51abac965,"[177, 363, 418, 572]"
./data/hyper-kvasir/segmented-images/images,polyp,66fa01f0-5a21-42ae-b269-ff89997eab4e,"[8, 415, 341, 621]"
./data/hyper-kvasir/segmented-images/images,polyp,5f90e71e-f9f8-4645-a0d9-e45d5b424d43,"[340, 474, 240, 384]"
./data/hyper-kvasir/segmented-images/images,polyp,248c79da-0eb3-4fa3-ac7e-fe43d5803842,"[203, 373, 313, 477]"
./data/hyper-kvasir/segmented-images/images,polyp,2bf7f8f3-5579-417a-8693-f44e86c6d81b,"[114, 321, 277, 488]"
./data/kvasir-instrument/images,instrument,ckcud6lkl000d3b5yflhjqie0,"[190, 308, 53, 451]"
./data/hyper-kvasir/segmented-images/images,polyp,a4f3e4ec-c61e-47ce-be68-afad16c71299,"[318, 438, 319, 446]"
./data/hyper-kvasir/segmented-images/images,polyp,60ab48fb-d070-4fc9-9c30-09a3a62989e2,"[57, 416, 113, 613]"
./data/hyper-kvasir/segmented-images/images,polyp,cadc936c-2be0-45ad-a855-9b76293adc3c,"[199, 429, 323, 491]"
./data/hyper-kvasir/segmented-images/images,polyp,b080aae8-aed9-4610-8af6-27d176574e8b,"[54, 189, 318, 423]"
./data/hyper-kvasir/segmented-images/images,polyp,e84d8404-b3d7-40c6-837b-27e01e553d48,"[215, 424, 330, 415]"
./data/hyper-kvasir/segmented-images/images,polyp,238d515a-4f06-4b7a-9aa4-d4e9476d43bb,"[351, 514, 103, 352]"
./data/hyper-kvasir/segmented-images/images,polyp,52893e8c-1e88-4069-8831-c65551c4fc57,"[83, 413, 481, 626]"
./data/kvasir-instrument/images,instrument,ckcx3nx8x00043b5yfnem8b5z,"[328, 563, 211, 433]"
./data/hyper-kvasir/segmented-images/images,polyp,19eb0a40-b47a-4dad-9241-99b6641e4110,"[326, 531, 228, 441]"
./data/hyper-kvasir/segmented-images/images,polyp,3c034222-f389-4f6c-93f2-0d5606fe19ef,"[95, 472, 155, 592]"
./data/hyper-kvasir/segmented-images/images,polyp,2da4f381-1e70-464b-9451-6ff796f8e1b8,"[113, 444, 229, 519]"
./data/hyper-kvasir/segmented-images/images,polyp,5f86bca7-1d82-4de7-aee8-cf300883a73c,"[213, 405, 189, 489]"
./data/kvasir-instrument/images,instrument,ckcua4c08000v3b5ycdxfez4q,"[48, 199, 129, 267]"
./data/kvasir-instrument/images,instrument,ckcu9vda7000k3b5yh7a2gh5v,"[396, 563, 378, 486]"
./data/kvasir-instrument/images,instrument,ckcub066300083b5yusl7dofb,"[390, 556, 449, 592]"
./data/hyper-kvasir/segmented-images/images,polyp,ac7ad047-6de2-4c4a-a0cc-0fa194b91c48,"[131, 528, 219, 607]"
./data/kvasir-instrument/images,instrument,ckcx98wyp00133b5yfoukch5a,"[353, 555, 297, 543]"
./data/hyper-kvasir/segmented-images/images,polyp,a8426edc-4ca4-4199-8a2b-09ea3ed0a83f,"[52, 436, 140, 479]"
./data/hyper-kvasir/segmented-images/images,polyp,65b98f59-cdaf-484c-a771-8fd7b802a438,"[291, 486, 259, 453]"
./data/kvasir-instrument/images,instrument,ckd04txbp000j3b5yq0zy5c0x,"[21, 179, 319, 461]"
./data/hyper-kvasir/segmented-images/images,polyp,b156316d-5b1d-4b3f-a6ba-665c1b7b4445,"[331, 433, 279, 384]"
./data/hyper-kvasir/segmented-images/images,polyp,c7af4b59-7870-4a0b-a109-754c8a691410,"[47, 306, 359, 530]"
./data/hyper-kvasir/segmented-images/images,polyp,9a02753d-763e-4bc2-912b-6396b9fad094,"[212, 530, 111, 487]"
./data/hyper-kvasir/segmented-images/images,polyp,1512ecf6-6d16-4204-95d0-d9cce4713b1d,"[171, 367, 361, 550]"
./data/kvasir-instrument/images,instrument,ckcx3u6iz000c3b5y6rma8psc,"[0, 487, 801, 1175]"
./data/hyper-kvasir/segmented-images/images,polyp,5ea75762-e7d5-4ebb-b062-21059955ab9c,"[140, 443, 306, 467]"
./data/hyper-kvasir/segmented-images/images,polyp,01dcc13a-85ab-4d6e-b42b-5d631e076ac2,"[11, 512, 1, 553]"
./data/kvasir-instrument/images,instrument,ckd4ga3cy00043b5yzmy32wvf,"[26, 359, 114, 542]"
./data/kvasir-instrument/images,instrument,ckcvwr58i001e3b5yg3jnz18l,"[457, 565, 356, 464]"
./data/hyper-kvasir/segmented-images/images,polyp,e47c7887-32d8-40db-9e34-93f03b751693,"[0, 448, 0, 560]"
./data/hyper-kvasir/segmented-images/images,polyp,81d52357-a6bf-4f0e-8425-1bd8d4f6f18b,"[92, 398, 358, 605]"
./data/hyper-kvasir/segmented-images/images,polyp,96b8790a-5a3c-44b4-bd84-76075e9d09e2,"[105, 246, 161, 303]"
./data/kvasir-instrument/images,instrument,ckcudd247000m3b5yjxgxd6vp,"[269, 532, 270, 442]"
./data/hyper-kvasir/segmented-images/images,polyp,c19dbf18-05c1-4001-813b-a18312e8e8fc,"[39, 362, 314, 558]"
./data/hyper-kvasir/segmented-images/images,polyp,3887b40d-71a3-49b8-bc1a-cb0a619ade87,"[306, 380, 297, 388]"
./data/hyper-kvasir/segmented-images/images,polyp,529f793e-c77d-4a03-b328-08f23462a00a,"[0, 528, 0, 519]"
./data/hyper-kvasir/segmented-images/images,polyp,89a79812-a327-477d-aa2c-dbc8c22bc9af,"[0, 244, 350, 587]"
./data/hyper-kvasir/segmented-images/images,polyp,61f6ff66-8ccc-4205-8aa4-52b51ca18222,"[226, 522, 249, 464]"
./data/hyper-kvasir/segmented-images/images,polyp,1e72b28c-86ad-4739-8339-b1a5cc257763,"[10, 435, 294, 622]"
./data/hyper-kvasir/segmented-images/images,polyp,bba59ad3-4c58-42fc-8b99-7f07edd07234,"[47, 322, 50, 274]"
./data/kvasir-instrument/images,instrument,ckcxaxf2p000f3b5yiplw3l01,"[683, 1024, 667, 985]"
./data/kvasir-instrument/images,instrument,ckd053m4d000u3b5yutplhag9,"[25, 565, 83, 718]"
./data/hyper-kvasir/segmented-images/images,polyp,5b9589d9-78ac-4d7c-9862-4d40bdc14c16,"[116, 308, 355, 593]"
./data/hyper-kvasir/segmented-images/images,polyp,2970c28e-3985-4c8d-bec1-a9a008b576f9,"[126, 510, 0, 302]"
./data/hyper-kvasir/segmented-images/images,polyp,1d98fd36-75ad-4213-ab41-b9f0098cdcec,"[40, 245, 198, 379]"
./data/hyper-kvasir/segmented-images/images,polyp,a827b9a6-0bb0-4f2a-9f50-2969118981ab,"[135, 387, 380, 568]"
./data/hyper-kvasir/segmented-images/images,polyp,a007baba-b119-4997-bfac-f6af805b32db,"[187, 392, 75, 276]"
./data/hyper-kvasir/segmented-images/images,polyp,101a484a-5a31-493d-97a9-3ec5650c8bb1,"[257, 528, 203, 469]"
./data/hyper-kvasir/segmented-images/images,polyp,76a5d663-f9b0-4006-aaf4-c8d5b31a77c9,"[234, 523, 212, 555]"
./data/kvasir-instrument/images,instrument,ckcx3p3m900063b5yhzx3ritf,"[483, 555, 451, 587]"
./data/kvasir-instrument/images,instrument,ckcx9f87i001f3b5yz8u77e9r,"[0, 331, 529, 801]"
./data/hyper-kvasir/segmented-images/images,polyp,fd9d587c-98d1-46f8-b8cb-3f9f61931656,"[200, 426, 316, 471]"
./data/hyper-kvasir/segmented-images/images,polyp,7cac8646-6946-42fd-9ed5-fc2ea2b19267,"[217, 474, 327, 500]"
./data/hyper-kvasir/segmented-images/images,polyp,d944a6b8-b76d-43e8-b6f1-4750911ddbfe,"[0, 443, 201, 562]"
./data/kvasir-instrument/images,instrument,ckcxcr149000f3b5y6wr9rg7c,"[366, 555, 463, 642]"
./data/hyper-kvasir/segmented-images/images,polyp,c5455107-cbde-4847-9c8b-681fbcfe9f3d,"[0, 388, 188, 528]"
./data/hyper-kvasir/segmented-images/images,polyp,f40fd205-d0a5-4180-92ad-575894bbaeb1,"[30, 375, 73, 266]"
